Regiao - Sigla,Estado - Sigla,Municipio,Revenda,CNPJ da Revenda,Nome da Rua,Numero Rua,Complemento,Bairro,Cep,Produto,Data da Coleta,Valor de Venda,Valor de Compra,Unidade de Medida,Bandeira,Data da Carga ETL
NE,AL,DELMIRO GOUVEIA,GILVAN MARTINS DE SOUZA,04.890.249/0002-51,RODOVIA MANOEL RIBEIRO,475,,BOM SOSSEGO,57480-000,GASOLINA ADITIVADA,19/06/2023,6.25,,R$ / litro,DISLUB,2023-11-21
NE,AL,DELMIRO GOUVEIA,GILVAN MARTINS DE SOUZA,04.890.249/0002-51,RODOVIA MANOEL RIBEIRO,475,,BOM SOSSEGO,57480-000,GASOLINA,19/06/2023,6.19,,R$ / litro,DISLUB,2023-11-21
NE,PE,ARCOVERDE,SERVIÇOS E COMÉRCIO AUTOMOTIVOS LTDA.,03.254.669/0001-06,AVENIDA JOSÉ BONIFÁCIO,2238,,SÃO CRISTOVÃO,56512-001,DIESEL S10,22/06/2023,4.68,,R$ / litro,DISLUB,2023-11-21
NE,PE,ARCOVERDE,SERVIÇOS E COMÉRCIO AUTOMOTIVOS LTDA.,03.254.669/0001-06,AVENIDA JOSÉ BONIFÁCIO,2238,,SÃO CRISTOVÃO,56512-001,GASOLINA,22/06/2023,5.19,,R$ / litro,DISLUB,2023-11-21
NE,PE,CARUARU,ALVES AUTO POSTO COMBUSTIVEIS LTDA,07.046.004/0001-50,"BR 104 KM 33,4",S/N,SEGUNDO DISTRITO,ZONA RURAL,55002-971,ETANOL,20/06/2023,4.19,,R$ / litro,DISLUB,2023-11-21
NE,PE,CARUARU,ALVES AUTO POSTO COMBUSTIVEIS LTDA,07.046.004/0001-50,"BR 104 KM 33,4",S/N,SEGUNDO DISTRITO,ZONA RURAL,55002-971,DIESEL S10,20/06/2023,4.59,,R$ / litro,DISLUB,2023-11-21
NE,PE,CARUARU,ALVES AUTO POSTO COMBUSTIVEIS LTDA,07.046.004/0001-50,"BR 104 KM 33,4",S/N,SEGUNDO DISTRITO,ZONA RURAL,55002-971,GASOLINA ADITIVADA,20/06/2023,5.49,,R$ / litro,DISLUB,2023-11-21
NE,PE,CARUARU,ALVES AUTO POSTO COMBUSTIVEIS LTDA,07.046.004/0001-50,"BR 104 KM 33,4",S/N,SEGUNDO DISTRITO,ZONA RURAL,55002-971,GASOLINA,20/06/2023,5.29,,R$ / litro,DISLUB,2023-11-21
NE,PE,RECIFE,POSTO CASA FORTE LTDA,08.156.003/0001-20,AVENIDA 17 DE AGOSTO,598,,CASA FORTE,52061-540,ETANOL,21/06/2023,4.28,,R$ / litro,DISLUB,2023-11-21
NE,PE,RECIFE,POSTO CASA FORTE LTDA,08.156.003/0001-20,AVENIDA 17 DE AGOSTO,598,,CASA FORTE,52061-540,GASOLINA ADITIVADA,21/06/2023,5.49,,R$ / litro,DISLUB,2023-11-21
NE,PE,RECIFE,POSTO CASA FORTE LTDA,08.156.003/0001-20,AVENIDA 17 DE AGOSTO,598,,CASA FORTE,52061-540,GASOLINA,21/06/2023,5.38,,R$ / litro,DISLUB,2023-11-21
NE,PE,RECIFE,PETRO JOQUEI COMBUSTIVEL LTDA,07.815.352/0001-44,RUA CARLOS GOMES,758,,PRADO,50720-110,ETANOL,19/06/2023,4.28,,R$ / litro,DISLUB,2023-11-21
NE,PE,RECIFE,PETRO JOQUEI COMBUSTIVEL LTDA,07.815.352/0001-44,RUA CARLOS GOMES,758,,PRADO,50720-110,DIESEL S10,19/06/2023,4.59,,R$ / litro,DISLUB,2023-11-21
NE,PE,RECIFE,PETRO JOQUEI COMBUSTIVEL LTDA,07.815.352/0001-44,RUA CARLOS GOMES,758,,PRADO,50720-110,GASOLINA ADITIVADA,19/06/2023,5.59,,R$ / litro,DISLUB,2023-11-21
NE,PE,RECIFE,PETRO JOQUEI COMBUSTIVEL LTDA,07.815.352/0001-44,RUA CARLOS GOMES,758,,PRADO,50720-110,GASOLINA,19/06/2023,5.39,,R$ / litro,DISLUB,2023-11-21
NE,PE,RECIFE,PETRO JOQUEI COMBUSTIVEL LTDA,07.815.352/0001-44,RUA CARLOS GOMES,758,,PRADO,50720-110,GNV,19/06/2023,3.15,,R$ / m³,DISLUB,2023-11-21
NE,PE,RECIFE,PETRO CAXANGA LTDA,03.737.645/0001-08,AVENIDA CAXANGA,4335,,IPUTINGA,50720-000,ETANOL,19/06/2023,4.29,,R$ / litro,DISLUB,2023-11-21
NE,PE,RECIFE,PETRO CAXANGA LTDA,03.737.645/0001-08,AVENIDA CAXANGA,4335,,IPUTINGA,50720-000,DIESEL S10,19/06/2023,4.69,,R$ / litro,DISLUB,2023-11-21
NE,PE,RECIFE,PETRO CAXANGA LTDA,03.737.645/0001-08,AVENIDA CAXANGA,4335,,IPUTINGA,50720-000,GASOLINA ADITIVADA,19/06/2023,5.59,,R$ / litro,DISLUB,2023-11-21
NE,PE,RECIFE,PETRO CAXANGA LTDA,03.737.645/0001-08,AVENIDA CAXANGA,4335,,IPUTINGA,50720-000,GASOLINA,19/06/2023,5.39,,R$ / litro,DISLUB,2023-11-21
NE,PE,RECIFE,PETRO CAXANGA LTDA,03.737.645/0001-08,AVENIDA CAXANGA,4335,,IPUTINGA,50720-000,GNV,19/06/2023,3.15,,R$ / m³,DISLUB,2023-11-21
NE,PE,SERRA TALHADA,CILZA CAROLINA DE SOUSA,04.645.468/0001-94,AVENIDA LUIZ COSME MAGALHAES,1280,,TANCREDO NEVES,56912-225,ETANOL,21/06/2023,4.29,,R$ / litro,DISLUB,2023-11-21
NE,PE,SERRA TALHADA,CILZA CAROLINA DE SOUSA,04.645.468/0001-94,AVENIDA LUIZ COSME MAGALHAES,1280,,TANCREDO NEVES,56912-225,DIESEL S10,21/06/2023,4.69,,R$ / litro,DISLUB,2023-11-21
NE,PE,SERRA TALHADA,CILZA CAROLINA DE SOUSA,04.645.468/0001-94,AVENIDA LUIZ COSME MAGALHAES,1280,,TANCREDO NEVES,56912-225,GASOLINA,21/06/2023,5.39,,R$ / litro,DISLUB,2023-11-21
NE,PE,SERRA TALHADA,COMERCIAL ALTO SANTO LTDA,10.546.745/0001-04,AVENIDA JOAO GOMES DE LUCENA,4097,,SAO CRISTOVAO,56912-000,ETANOL,21/06/2023,4.99,,R$ / litro,DISLUB,2023-11-21
NE,PE,SERRA TALHADA,COMERCIAL ALTO SANTO LTDA,10.546.745/0001-04,AVENIDA JOAO GOMES DE LUCENA,4097,,SAO CRISTOVAO,56912-000,DIESEL S10,21/06/2023,5.24,,R$ / litro,DISLUB,2023-11-21
NE,PE,SERRA TALHADA,COMERCIAL ALTO SANTO LTDA,10.546.745/0001-04,AVENIDA JOAO GOMES DE LUCENA,4097,,SAO CRISTOVAO,56912-000,GASOLINA,21/06/2023,5.89,,R$ / litro,DISLUB,2023-11-21
